set,value
s01312,0.11457071453332901
s01313,0.10158687829971313
s0145,8.591781806899235e-06
s0146,0.00023012638848740608
s0147,8.199623698601499e-05
s0148,0.03826035559177399
s0149,3.6869583709631115e-05
s01410,0.04439976438879967
s01411,1.056244127539685e-05
s01412,4.823532890441129e-06
s01413,5.679958576365607e-06
s0156,0.0008266234654001892
s0157,1.0154354640690144e-05
s0158,0.019688144326210022
s0159,0.00014812173321843147
s01510,0.07771730422973633
s01511,2.0705634597106837e-05
s01512,3.32310919475276e-05
s01513,2.100359051837586e-05
s0167,0.00046685710549354553
s0168,0.03187338635325432
s0169,0.005509380716830492
s01610,0.7792280316352844
s01611,0.0008481119875796139
s01612,0.000550378579646349
s01613,0.00076812639599666
s0178,0.02199055440723896
s0179,6.631528231082484e-05
s01710,0.0521320141851902
s01711,1.4003577234689146e-05
s01712,8.56788938108366e-06
s01713,9.481070264882874e-06
s0189,0.01371891237795353
s01810,0.1613500565290451
s01811,0.02179802767932415
s01812,0.01621684804558754
s01813,0.013370377011597157
s01910,0.08961166441440582
s01911,5.5062537285266444e-05
s01912,0.00015541352331638336
s01913,9.159900218946859e-05
s011011,0.05485567823052406
s011012,0.04859137162566185
s011013,0.051246896386146545
s011112,6.872051471873419e-06
s011113,6.7796204348269384e-06
s011213,1.9363589672138914e-05
s0234,0.47284671664237976
s0235,0.2753062844276428
s0236,0.5540336966514587
s0237,0.17403939366340637
s0238,0.15380756556987762
s0239,0.15378880500793457
s02310,0.843018651008606
s02311,0.19481000304222107
s02312,0.28547489643096924
s02313,0.2297651320695877
s0245,0.0002525250893086195
s0246,0.0015427414327859879
s0247,0.0015481472946703434
s0248,0.012195651419460773
s0249,0.0002973511291202158
s02410,0.1441531479358673
s02411,0.00020666755153797567
s02412,0.0001913117739604786
s02413,0.00015208363765850663
s0256,0.00032914712210185826
s0257,3.611248394008726e-05
s0258,0.013402003794908524
s0259,0.00010098167695105076
s02510,0.07048971205949783
s02511,0.0001258470438187942
s02512,0.00013764436880592257
s02513,6.344286521198228e-05
s0267,0.0002168751962017268
s0268,0.02105926349759102
s0269,0.0004835514700971544
s02610,0.6505829095840454
s02611,0.0005438640364445746
s02612,0.0003353877109475434
s02613,0.0003023449971806258
s0278,0.010283290408551693
s0279,6.434445094782859e-05
s02710,0.03591207042336464
s02711,5.121418143971823e-05
s02712,3.5174951335648075e-05
s02713,4.188985985820182e-05
s0289,0.007456572260707617
s02810,0.11152365058660507
s02811,0.011909272521734238
s02812,0.00861766654998064
s02813,0.007997243665158749
s02910,0.07419948279857635
s02911,0.00011510644253576174
s02912,0.0001577892544446513
s02913,7.266029570018873e-05
s021011,0.07227925956249237
s021012,0.057579658925533295
s021013,0.05654723942279816
s021112,8.074672950897366e-05
s021113,5.7449604355497286e-05
s021213,8.198273280868307e-05
s0345,0.44767943024635315
s0346,0.7064083218574524
s0347,0.7267082333564758
s0348,0.37125054001808167
s0349,0.29755058884620667
s03410,0.9323455095291138
s03411,0.4197377860546112
s03412,0.46108177304267883
s03413,0.4267454147338867
s0356,0.49979063868522644
s0357,0.18271607160568237
s0358,0.14410097897052765
s0359,0.1348373293876648
s03510,0.7838488817214966
s03511,0.196167454123497
s03512,0.2645207345485687
s03513,0.21998430788516998
s0367,0.3375633955001831
s0368,0.32457882165908813
s0369,0.6195257902145386
s03610,0.9492408037185669
s03611,0.443826287984848
s03612,0.5538302659988403
s03613,0.48217490315437317
s0378,0.1970193237066269
s0379,0.09869104623794556
s03710,0.7690494060516357
s03711,0.15998031198978424
s03712,0.16021209955215454
s03713,0.17522986233234406
s0389,0.09078051149845123
s03810,0.5438396334648132
s03811,0.1557031273841858
s03812,0.15318356454372406
s03813,0.10329463332891464
s03910,0.7938904762268066
s03911,0.11451693624258041
s03912,0.18515855073928833
s03913,0.12442062050104141
s031011,0.7350859045982361
s031012,0.8227441310882568
s031013,0.7538882493972778
s031112,0.19573873281478882
s031113,0.16220104694366455
s031213,0.24068638682365417
s0456,0.0001340726448688656
s0457,7.03768600942567e-05
s0458,0.020062610507011414
s0459,1.782761864888016e-05
s04510,0.04575776308774948
s04511,1.2275623703317251e-05
s04512,3.5098414628009778e-06
s04513,4.616109890775988e-06
s0467,0.0005228606169112027
s0468,0.031670380383729935
s0469,0.0009006906184367836
s04610,0.5629335045814514
s04611,0.00011396806803531945
s04612,7.95761079643853e-05
s04613,0.00011493527563288808
s0478,0.024662181735038757
s0479,0.00017167469195555896
s04710,0.10458528250455856
s04711,7.369242666754872e-05
s04712,4.550413359538652e-05
s04713,8.300186891574413e-05
s0489,0.008467397652566433
s04810,0.17676286399364471
s04811,0.016788600012660027
s04812,0.012727138586342335
s04813,0.011883311904966831
s04910,0.07447780668735504
s04911,3.474857294349931e-05
s04912,1.4301860574050806e-05
s04913,1.8471224393579178e-05
s041011,0.04850912466645241
s041012,0.052303049713373184
s041013,0.04458972439169884
s041112,7.663119504286442e-06
s041113,9.903258614940569e-06
s041213,4.2812830542970914e-06
s0567,0.00017596995166968554
s0568,0.014856208115816116
s0569,0.002105899853631854
s05610,0.6441169381141663
s05611,0.0004636213998310268
s05612,0.0003129584074486047
s05613,0.000350035639712587
s0578,0.008586034178733826
s0579,6.299635424511507e-05
s05710,0.056129518896341324
s05711,4.656997771235183e-05
s05712,2.5622048269724473e-05
s05713,3.0775081540923566e-05
s0589,0.0037330808117985725
s05810,0.0721605122089386
s05811,0.007498238235712051
s05812,0.005034227855503559
s05813,0.00506716500967741
s05910,0.10366696119308472
s05911,7.182548870332539e-05
s05912,0.00016223730926867574
s05913,7.747533527435735e-05
s051011,0.08857053518295288
s051012,0.0810609832406044
s051013,0.07686856389045715
s051112,6.57055716146715e-05
s051113,5.479602259583771e-05
s051213,0.00011821783846244216
s0678,0.016054250299930573
s0679,0.0008883532718755305
s06710,0.5880098342895508
s06711,0.00021650633425451815
s06712,0.00017831011791713536
s06713,0.00020911666797474027
s0689,0.021072331815958023
s06810,0.3580515682697296
s06811,0.013359705917537212
s06812,0.018002601340413094
s06813,0.009965297766029835
s06910,0.8417293429374695
s06911,0.0025259500835090876
s06912,0.0038428616244345903
s06913,0.002268880605697632
s061011,0.5810598731040955
s061012,0.46882784366607666
s061013,0.5475777387619019
s061112,0.00021129361994098872
s061113,0.00022514502052217722
s061213,0.00021614399156533182
s0789,0.00454647745937109
s07810,0.0937938243150711
s07811,0.0076826284639537334
s07812,0.005530190654098988
s07813,0.005296357907354832
s07910,0.08364056795835495
s07911,0.00010612208279781044
s07912,7.546140113845468e-05
s07913,8.00561610958539e-05
s071011,0.10110598802566528
s071012,0.053607452660799026
s071013,0.07725583016872406
s071112,5.012278415961191e-05
s071113,4.0222686948254704e-05
s071213,3.874805406667292e-05
s08910,0.04320742189884186
s08911,0.003348161233589053
s08912,0.0030962424352765083
s08913,0.0024295782204717398
s081011,0.07650605589151382
s081012,0.052477672696113586
s081013,0.05282881110906601
s081112,0.0045009395107626915
s081113,0.005748738069087267
s081213,0.0033180932514369488
s091011,0.08083610236644745
s091012,0.06758120656013489
s091013,0.07421129196882248
s091112,7.745364564470947e-05
s091113,4.3062929762527347e-05
s091213,0.00015478341083507985
s0101112,0.07078210264444351
s0101113,0.0562262199819088
s0101213,0.0657259151339531
s0111213,3.243330502300523e-05
s1234,0.3243827521800995
s1235,0.18869757652282715
s1236,0.624634861946106
s1237,0.0970054566860199
s1238,0.13366886973381042
s1239,0.1719561666250229
s12310,0.8201355338096619
s12311,0.12161349505186081
s12312,0.19581474363803864
s12313,0.15854951739311218
s1245,0.00022121511574368924
s1246,0.0026169931516051292
s1247,0.0023432380985468626
s1248,0.02099781297147274
s1249,0.00046586411190219223
s12410,0.16301940381526947
s12411,0.0001614943175809458
s12412,0.00012578848691191524
s12413,0.00012252636952325702
s1256,0.0007385509670712054
s1257,3.163709334330633e-05
s1258,0.019318437203764915
s1259,0.0002176677226088941
s12510,0.0725722387433052
s12511,9.171597776003182e-05
s12512,9.579851757735014e-05
s12513,5.739237167290412e-05
s1267,0.0004315567493904382
s1268,0.023927489295601845
s1269,0.0018434446537867188
s12610,0.7446343302726746
s12611,0.0012471004156395793
s12612,0.0008664114284329116
s12613,0.0007768869982101023
s1278,0.017334965988993645
s1279,0.0001202028724947013
s12710,0.041547808796167374
s12711,3.935218046535738e-05
s12712,3.182635919074528e-05
s12713,3.537239899742417e-05
s1289,0.011892803013324738
s12810,0.1372414231300354
s12811,0.018729686737060547
s12812,0.01418355293571949
s12813,0.011738749220967293
s12910,0.08020877093076706
s12911,0.00019262294517830014
s12912,0.00019356604025233537
s12913,0.0001476139441365376
s121011,0.06952144205570221
s121012,0.06055373698472977
s121013,0.056986741721630096
s121112,5.102403520140797e-05
s121113,3.4233922633575276e-05
s121213,6.452565867220983e-05
s1345,0.24929404258728027
s1346,0.7523482441902161
s1347,0.507638156414032
s1348,0.2644364833831787
s1349,0.2471507340669632
s13410,0.903147280216217
s13411,0.22439755499362946
s13412,0.25398194789886475
s13413,0.24321603775024414
s1356,0.5527446269989014
s1357,0.06328506022691727
s1358,0.08874531835317612
s1359,0.10239801555871964
s13510,0.6922955513000488
s13511,0.08804361522197723
s13512,0.11962781101465225
s13513,0.10657122731208801
s1367,0.3701382577419281
s1368,0.4042991101741791
s1369,0.6655102968215942
s13610,0.9617834687232971
s13611,0.5133141279220581
s13612,0.6128923296928406
s13613,0.5498812794685364
s1378,0.13487142324447632
s1379,0.061920639127492905
s13710,0.6555097699165344
s13711,0.04475792497396469
s13712,0.04939315468072891
s13713,0.05576671287417412
s1389,0.07261031866073608
s13810,0.4972304105758667
s13811,0.09643024951219559
s13812,0.10533670336008072
s13813,0.0624183714389801
s13910,0.7313776612281799
s13911,0.0801139771938324
s13912,0.12209205329418182
s13913,0.09371907263994217
s131011,0.6429257392883301
s131012,0.7463188171386719
s131013,0.6541110277175903
s131112,0.07064077258110046
s131113,0.05782473459839821
s131213,0.10678885877132416
s1456,0.000198448178707622
s1457,7.004325743764639e-05
s1458,0.04331127554178238
s1459,3.175276651745662e-05
s14510,0.04119882732629776
s14511,9.01397015695693e-06
s14512,3.7324364257074194e-06
s14513,5.1278830142109655e-06
s1467,0.0010045603848993778
s1468,0.06400542706251144
s1469,0.00103615818079561
s14610,0.6644115447998047
s14611,0.0001500776270404458
s14612,9.34082199819386e-05
s14613,0.000156168665853329
s1478,0.059028834104537964
s1479,0.0002761369105428457
s14710,0.09662807732820511
s14711,4.6169468987500295e-05
s14712,3.05780595226679e-05
s14713,6.094215495977551e-05
s1489,0.025697942823171616
s14810,0.33367741107940674
s14811,0.04048393294215202
s14812,0.0330934040248394
s14813,0.02615843340754509
s14910,0.07555673271417618
s14911,4.0700757381273434e-05
s14912,2.3924196284497157e-05
s14913,2.6007395717897452e-05
s141011,0.04372411221265793
s141012,0.04689673334360123
s141013,0.043270908296108246
s141112,4.708817868959159e-06
s141113,6.639063485636143e-06
s141213,3.7109139157109894e-06
s1567,0.00039865600410848856
s1568,0.03153027594089508
s1569,0.005644666031002998
s15610,0.7740626931190491
s15611,0.0009285973501391709
s15612,0.0005399654619395733
s15613,0.0007842889172025025
s1578,0.023765334859490395
s1579,5.289131877361797e-05
s15710,0.03974023461341858
s15711,9.589238288754132e-06
s15712,4.691694357461529e-06
s15713,6.2482226894644555e-06
s1589,0.013552171178162098
s15810,0.1594344824552536
s15811,0.022048313170671463
s15812,0.016339927911758423
s15813,0.013601979240775108
s15910,0.09704867750406265
s15911,6.770912295905873e-05
s15912,0.00013779941946268082
s15913,8.54304016684182e-05
s151011,0.06294794380664825
s151012,0.052544258534908295
s151013,0.056309398263692856
s151112,8.728577995498199e-06
s151113,7.458519121428253e-06
s151213,1.698148116702214e-05
s1678,0.032740358263254166
s1679,0.002645774744451046
s16710,0.7236531972885132
s16711,0.000510316458530724
s16712,0.00032042613020166755
s16713,0.00046275468776002526
s1689,0.04549576714634895
s16810,0.5321732759475708
s16811,0.030298223719000816
s16812,0.03955797106027603
s16813,0.021511992439627647
s16910,0.9121224880218506
s16911,0.004575851373374462
s16912,0.0068390280939638615
s16913,0.00500769866630435
s161011,0.7260932326316833
s161012,0.6374034285545349
s161013,0.7134158611297607
s161112,0.0003305200079921633
s161113,0.0004440208140294999
s161213,0.00035025301622226834
s1789,0.016220318153500557
s17810,0.2182282954454422
s17811,0.02426460199058056
s17812,0.01883435994386673
s17813,0.01474954467266798
s17910,0.0754341259598732
s17911,7.96587992226705e-05
s17912,5.385254189604893e-05
s17913,6.282301183091477e-05
s171011,0.07215535640716553
s171012,0.03712642937898636
s171013,0.056436628103256226
s171112,1.144985799328424e-05
s171113,8.840243935992476e-06
s171213,8.353735211130697e-06
s18910,0.11077649146318436
s18911,0.01434446219354868
s18912,0.012156190350651741
s18913,0.009195627644658089
s181011,0.19063980877399445
s181012,0.12065467238426208
s181013,0.1220676600933075
s181112,0.01698228158056736
s181113,0.01784866861999035
s181213,0.011160299181938171
s191011,0.07674336433410645
s191012,0.06698425114154816
s191013,0.06890980899333954
s191112,4.099505895283073e-05
s191113,2.0883737306576222e-05
s191213,9.396566747454926e-05
s1101112,0.04262509569525719
s1101113,0.03542341664433479
s1101213,0.0391639769077301
s1111213,2.8283791380090406e-06
s2345,0.46727120876312256
s2346,0.7300243377685547
s2347,0.711637020111084
s2348,0.35649624466896057
s2349,0.3317859172821045
s23410,0.9405757188796997
s23411,0.43060243129730225
s23412,0.4838617146015167
s23413,0.45046499371528625
s2356,0.5848488211631775
s2357,0.16333211958408356
s2358,0.18730045855045319
s2359,0.17271964251995087
s23510,0.8592763543128967
s23511,0.21397517621517181
s23512,0.30065709352493286
s23513,0.2540174722671509
s2367,0.4078727960586548
s2368,0.2804023325443268
s2369,0.6455286741256714
s23610,0.9527323246002197
s23611,0.502791166305542
s23612,0.6412835121154785
s23613,0.5398420095443726
s2378,0.2473912388086319
s2379,0.10320094972848892
s23710,0.8420578241348267
s23711,0.12311166524887085
s23712,0.15074321627616882
s23713,0.1609002649784088
s2389,0.10811609774827957
s23810,0.5565004944801331
s23811,0.16426362097263336
s23812,0.16790400445461273
s23813,0.11134326457977295
s23910,0.8480513095855713
s23911,0.11963225901126862
s23912,0.20552290976047516
s23913,0.14502441883087158
s231011,0.809833288192749
s231012,0.8750993013381958
s231013,0.8261058926582336
s231112,0.19916892051696777
s231113,0.16299858689308167
s231213,0.26860740780830383
s2456,0.0017939202953130007
s2457,0.0012753155315294862
s2458,0.013750841841101646
s2459,0.00037665333366021514
s24510,0.15894873440265656
s24511,0.0002522844879422337
s24512,0.00023619882995262742
s24513,0.00020973393111489713
s2467,0.0061322227120399475
s2468,0.022617490962147713
s2469,0.006996177602559328
s24610,0.728965699672699
s24611,0.000962616119068116
s24612,0.0008779029012657702
