set,value
s023,0.0011093977373093367
s024,0.0022198082879185677
s025,0.002726536011323333
s026,0.0024116041604429483
s027,0.0006948882946744561
s028,0.04076669365167618
s029,0.000600173429120332
s0210,0.0005826936103403568
s0211,0.00010417118028271943
s0212,0.00014161071158014238
s0213,0.12531757354736328
s034,0.001650391728617251
s035,0.004798427689820528
s036,0.0077750165946781635
s037,0.0006079006707295775
s038,0.1246790811419487
s039,0.0008804419776424766
s0310,0.0018313595792278647
s0311,0.00024757219944149256
s0312,0.00023934344062581658
s0313,0.2047789841890335
s045,0.008291823789477348
s046,0.003971030469983816
s047,0.0036311058793216944
s048,0.05377043038606644
s049,0.0034893478732556105
s0410,0.0014137487160041928
s0411,9.951715037459508e-05
s0412,0.00014017554349265993
s0413,0.14240774512290955
s056,0.02271098457276821
s057,0.006429146975278854
s058,0.20919808745384216
s059,0.017289726063609123
s0510,0.004051037132740021
s0511,0.0005763553199358284
s0512,0.00045967765618115664
s0513,0.22861847281455994
s067,0.0035152630880475044
s068,0.2959764897823334
s069,0.006768412888050079
s0610,0.002069675363600254
s0611,0.0006943921325728297
s0612,0.009566186927258968
s0613,0.5396752953529358
s078,0.08189525455236435
s079,0.0014884520787745714
s0710,0.001964972587302327
s0711,0.0002852527250070125
s0712,7.27879669284448e-05
s0713,0.08268793672323227
s089,0.23091356456279755
s0810,0.21460066735744476
s0811,0.2647182047367096
s0812,0.5816415548324585
s0813,0.8677219152450562
s0910,0.0027073470409959555
s0911,0.003926681354641914
s0912,0.0014538945397362113
s0913,0.28674423694610596
s01011,0.00017401525110471994
s01012,6.04057677264791e-05
s01013,0.33626464009284973
s01112,0.00017185577598866075
s01113,0.050580061972141266
s01213,0.2553964853286743
s123,0.5511279702186584
s124,0.3260546922683716
s125,0.4732736647129059
s126,0.8515347838401794
s127,0.38162994384765625
s128,0.9712041616439819
s129,0.4619467258453369
s1210,0.6083521842956543
s1211,0.18065038323402405
s1212,0.2377096712589264
s1213,0.7353363633155823
s134,0.7135851383209229
s135,0.3884548246860504
s136,0.8522527813911438
s137,0.30216819047927856
s138,0.9505563974380493
s139,0.3989273011684418
s1310,0.6045318841934204
s1311,0.21505072712898254
s1312,0.26301607489585876
s1313,0.6917309761047363
s145,0.5738439559936523
s146,0.9055761098861694
s147,0.6072263717651367
