set,value
s279,0.005778779741376638
s2710,0.00022916978923603892
s2711,0.0007344118203036487
s2712,0.0010913111036643386
s2713,0.0018453167285770178
s289,0.005304398015141487
s2810,6.87582723912783e-05
s2811,0.00048349204007536173
s2812,0.00030098529532551765
s2813,0.0009504869231022894
s2910,0.005004860460758209
s2911,0.01094062253832817
s2912,0.007731863763183355
s2913,0.006358310580253601
s21011,5.5941418395377696e-05
s21012,8.64244211697951e-05
s21013,0.0003476484271232039
s21112,0.00035905741970054805
s21113,0.0010086287511512637
s21213,0.0012642598012462258
s345,1.8740989617072046e-05
s346,0.008039637468755245
s347,0.00014446118439082056
s348,8.489775791531429e-05
s349,0.0018886257894337177
s3410,0.0003613351727835834
s3411,0.00013704216689802706
s3412,9.308978042099625e-05
s3413,0.0003511012182570994
s356,0.002205238211899996
s357,6.628095434280112e-05
s358,3.4905355278169736e-05
s359,0.0012683500535786152
s3510,3.706875577336177e-05
s3511,3.1396881240652874e-05
s3512,1.8349946913076565e-05
s3513,5.4158008424565196e-05
s367,0.012012423016130924
s368,0.015685921534895897
s369,0.04261363297700882
s3610,0.004940332379192114
s3611,0.009676258079707623
s3612,0.008303351700305939
s3613,0.05309239402413368
s378,0.0013471134006977081
s379,0.0053549897857010365
s3710,0.00046427641063928604
s3711,0.002169044455513358
s3712,0.0013526150723919272
s3713,0.004441115539520979
s389,0.007799866143614054
s3810,0.0001335432316409424
s3811,0.0013865312794223428
s3812,0.0005029593012295663
s3813,0.003016896080225706
s3910,0.011530507355928421
s3911,0.01571550779044628
s3912,0.011185286566615105
s3913,0.012796401046216488
s31011,0.0001199992693727836
s31012,0.00013809594383928925
s31013,0.0008677315199747682
s31112,0.0011058581294491887
s31113,0.004142622463405132
s31213,0.004242258612066507
s456,0.0034789552446454763
s457,6.474698602687567e-05
s458,4.043921217089519e-05
s459,0.0009737454820424318
s4510,4.62118950963486e-05
s4511,4.408067252370529e-05
s4512,3.022995042556431e-05
s4513,8.316622552229092e-05
s467,0.00797654502093792
s468,0.010991090908646584
s469,0.016580790281295776
s4610,0.012311158701777458
s4611,0.004770443309098482
s4612,0.004586752038449049
s4613,0.020728711038827896
s478,0.0002500853152014315
s479,0.0019903616048395634
s4710,0.0006936577265150845
s4711,0.0004227574681863189
s4712,0.00018015647947322577
s4713,0.0008699039462953806
s489,0.0011503928108140826
s4810,0.00038169315666891634
s4811,0.00026403352967463434
s4812,8.932891068980098e-05
s4813,0.0004096257034689188
s4910,0.0047334604896605015
s4911,0.005491673015058041
s4912,0.0021327114664018154
s4913,0.0024702269583940506
s41011,0.0003919287119060755
s41012,0.0006733924965374172
s41013,0.001831517554819584
s41112,0.00028848310466855764
s41113,0.0008195062400773168
s41213,0.0006241932860575616
s567,0.002428576583042741
s568,0.0028818983118981123
s569,0.009610704146325588
s5610,0.0027847704477608204
s5611,0.0015325903659686446
s5612,0.0016600254457443953
s5613,0.01620233617722988
s578,8.122171129798517e-05
s579,0.002270902507007122
s5710,9.949856030289084e-05
s5711,0.00013851156109012663
s5712,7.938299677334726e-05
s5713,0.00024363464035559446
s589,0.0012169467518106103
s5810,5.6582419347250834e-05
s5811,8.262053597718477e-05
s5812,3.0837301892461255e-05
s5813,0.00011099274706793949
s5910,0.002401371719315648
s5911,0.003414168721064925
s5912,0.0014922412810847163
s5913,0.0013152261963114142
s51011,6.716726784361526e-05
s51012,6.349038449116051e-05
s51013,0.0002176744310418144
s51112,5.422541289590299e-05
s51113,0.00011053904017899185
s51213,6.789599865442142e-05
s678,0.046006739139556885
s679,0.05344729125499725
s6710,0.004367811605334282
s6711,0.01097257249057293
s6712,0.00715800141915679
s6713,0.036127906292676926
s689,0.051082707941532135
s6810,0.006751592271029949
s6811,0.016865303739905357
s6812,0.010469038970768452
s6813,0.06434246897697449
s6910,0.03941880911588669
s6911,0.06933362036943436
s6912,0.021136648952960968
s6913,0.06504765152931213
s61011,0.0043732482008636
s61012,0.0031270331237465143
s61013,0.014159183949232101
s61112,0.004763948265463114
s61113,0.022247396409511566
s61213,0.06780751049518585
s789,0.010620865039527416
s7810,0.0006157103925943375
s7811,0.0035979177337139845
s7812,0.001704880502074957
s7813,0.007151143159717321
s7910,0.00738866301253438
s7911,0.006792834028601646
s7912,0.005430251359939575
s7913,0.010148764587938786
s71011,0.0004896988393738866
s71012,0.0005064259166829288
s71013,0.0016396869905292988
s71112,0.002451383275911212
s71113,0.004599775653332472
s71213,0.006356201600283384
s8910,0.01068081334233284
s8911,0.01653716154396534
s8912,0.008686374872922897
s8913,0.014568972401320934
s81011,0.0002812636666931212
s81012,0.0001437861646991223
s81013,0.0008735662559047341
s81112,0.001335701672360301
s81113,0.004283472895622253
s81213,0.005555890500545502
s91011,0.02499532327055931
s91012,0.01485550869256258
s91013,0.015288867056369781
s91112,0.024958660826086998
s91113,0.04012226313352585
s91213,0.021362343803048134
s101112,0.00022864752099849284
s101113,0.001055526896379888
s101213,0.0013540617655962706
