set,value
s2712,0.019124362617731094
s2713,0.027752595022320747
s289,0.011590834707021713
s2810,0.05724462866783142
s2811,0.04155294597148895
s2812,0.009995837695896626
s2813,0.03775041922926903
s2910,0.00035356581793166697
s2911,0.0009093040134757757
s2912,0.00031575735192745924
s2913,0.0006443650927394629
s21011,0.0102491220459342
s21012,0.009994544088840485
s21013,0.012492373585700989
s21112,0.010984537191689014
s21113,0.019585633650422096
s21213,0.00788786355406046
s345,0.04488524794578552
s346,0.2839260399341583
s347,0.5807269811630249
s348,0.2812127470970154
s349,0.030822504311800003
s3410,0.031214583665132523
s3411,0.03265990689396858
s3412,0.015775132924318314
s3413,0.04580236226320267
s356,0.0012541416799649596
s357,0.24433885514736176
s358,0.06318367272615433
s359,0.00021318993822205812
s3510,0.00028646941063925624
s3511,0.00033722067018970847
s3512,0.00023893063189461827
s3513,0.0003691122692544013
s367,0.18015900254249573
s368,0.009309843182563782
s369,0.00021910636860411614
s3610,0.0001223986764671281
s3611,7.07624785718508e-05
s3612,6.969545211177319e-05
s3613,0.00025921963970176876
s378,0.2357393056154251
s379,0.17418573796749115
s3710,0.2878512740135193
s3711,0.37672242522239685
s3712,0.3384634256362915
s3713,0.4028909504413605
s389,0.0239995289593935
s3810,0.09906530380249023
s3811,0.06600749492645264
s3812,0.025001980364322662
s3813,0.0818839743733406
s3910,3.897115311701782e-05
s3911,5.707740274374373e-05
s3912,3.905905759893358e-05
s3913,0.00011471140896901488
s31011,0.00032713706605136395
s31012,0.00034028434311039746
s31013,0.001060554408468306
s31112,0.00037546336534433067
s31113,0.000955825496930629
s31213,0.0007904473459348083
s456,0.18276502192020416
s457,0.036679692566394806
s458,0.07554269582033157
s459,0.0035955372732132673
s4510,0.003506912849843502
s4511,0.004147778265178204
s4512,0.001713984296657145
s4513,0.0050373016856610775
s467,0.3864586353302002
s468,0.4249816834926605
s469,0.19235265254974365
s4610,0.15693703293800354
s4611,0.17532294988632202
s4612,0.15458586812019348
s4613,0.21892060339450836
s478,0.4301229417324066
s479,0.06931222975254059
s4710,0.12776105105876923
s4711,0.12035340815782547
s4712,0.10421597957611084
s4713,0.17916612327098846
s489,0.08571792393922806
s4810,0.08832933008670807
