set,value
s3610,0.7755485773086548
s3611,0.7022378444671631
s3612,0.7100775837898254
s3613,0.7162242531776428
s378,0.8515136241912842
s379,0.8439109921455383
s3710,0.8909525871276855
s3711,0.8532792329788208
s3712,0.8389228582382202
s3713,0.8359688520431519
s389,0.8815510272979736
s3810,0.837144672870636
s3811,0.7854378819465637
s3812,0.76092928647995
s3813,0.7768175005912781
s3910,0.74171382188797
s3911,0.8742296695709229
s3912,0.7328888773918152
s3913,0.6859219074249268
s31011,0.8917115926742554
s31012,0.8406497836112976
s31013,0.8603865504264832
s31112,0.7866567373275757
s31113,0.7843132019042969
s31213,0.7555537223815918
s456,0.0001891980937216431
s457,5.3692685469286516e-05
s458,1.575386522745248e-05
s459,0.00043987188837490976
s4510,1.0888465112657286e-05
s4511,2.7623927962849848e-05
s4512,1.7161964933620766e-05
s4513,1.4705823559779674e-05
s467,0.00016518116171937436
s468,0.0006114221177995205
s469,0.018364379182457924
s4610,0.00021768304577562958
s4611,0.0002741111384239048
s4612,0.00024750144802965224
s4613,0.00020572193898260593
s478,3.7988287658663467e-05
s479,0.0010141236707568169
s4710,3.997673775302246e-05
s4711,3.930864841095172e-05
s4712,2.326639514649287e-05
s4713,3.3593198168091476e-05
s489,0.007064675446599722
s4810,2.109300476149656e-05
s4811,0.00010841050971066579
s4812,7.093193562468514e-05
s4813,5.487268208526075e-05
s4910,0.002070225076749921
s4911,0.003443027613684535
s4912,0.0019717379473149776
s4913,0.0015223746886476874
s41011,0.000243981703533791
s41012,7.151917088776827e-05
s41013,7.06023201928474e-05
s41112,0.00015428847109433264
s41113,0.0001655076048336923
s41213,0.00014467502478510141
s567,0.00033496672403998673
s568,0.0002099410630762577
s569,0.01276646088808775
s5610,0.00011062888370361179
s5611,8.422378596151248e-05
s5612,0.00013512409350369126
s5613,0.00013236215454526246
s578,0.000149037892697379
s579,0.0056885587982833385
s5710,0.0009446164476685226
s5711,0.00023722824698779732
s5712,0.00037053655250929296
s5713,0.00042454374488443136
s589,0.0036388051230460405
s5810,3.388562618056312e-05
s5811,0.0001177301601273939
s5812,8.686858927831054e-05
s5813,4.346302739577368e-05
s5910,0.0026369732804596424
s5911,0.004145510494709015
s5912,0.002945799147710204
s5913,0.002315593184903264
s51011,0.00020460234372876585
s51012,9.270468581235036e-05
s51013,4.635841469280422e-05
s51112,9.353201312478632e-05
s51113,7.407976954709738e-05
s51213,0.00012055351544404402
s678,0.00019835660350508988
s679,0.03500596061348915
s6710,9.955379937309772e-05
s6711,0.00012299478112254292
s6712,0.0001103901449823752
s6713,0.00010659508552635089
s689,0.06473404169082642
s6810,0.0003639222413767129
s6811,0.0004078177735209465
s6812,0.00028408243088051677
s6813,0.00025259130052290857
s6910,0.03241724893450737
s6911,0.03144804760813713
s6912,0.03416109457612038
s6913,0.025595279410481453
s61011,0.00045699559268541634
s61012,0.00021752073371317238
s61013,0.00014559936244040728
s61112,0.00010232207569060847
s61113,0.00015842780703678727
s61213,0.0002201267925556749
s789,0.017111143097281456
s7810,0.0002409038133919239
s7811,0.00020676807616837323
s7812,0.0002189053047914058
s7813,0.0001808397501008585
s7910,0.012549600563943386
s7911,0.017519541084766388
s7912,0.011272928677499294
s7913,0.009842670522630215
s71011,0.0007849389803595841
s71012,0.00020490336464717984
s71013,0.0004415164585225284
s71112,0.00016717880498617887
s71113,0.0001654101797612384
s71213,0.00015737325884401798
s8910,0.06033826246857643
s8911,0.023431427776813507
s8912,0.04246262460947037
s8913,0.03193200007081032
s81011,0.0028380136936903
s81012,0.0005250944523140788
s81013,0.00030810051248408854
s81112,0.0015834777150303125
s81113,0.0014770828420296311
s81213,0.0011604978935793042
s91011,0.053651146590709686
s91012,0.02547803893685341
s91013,0.028203006833791733
s91112,0.036271534860134125
s91113,0.023645812645554543
s91213,0.012609170749783516
s101112,0.002523101167753339
s101113,0.00219563371501863
s101213,0.0008503306307829916
s111213,0.0011517464881762862
s0123,0.4854840040206909
s0124,2.7285534088150598e-05
s0125,2.4475548343616538e-05
s0126,1.3409322491497733e-05
s0127,3.1047632091940613e-06
s0128,3.157319952151738e-05
s0129,0.002060081111267209
s01210,1.0524093340791296e-05
s01211,1.7373489754390903e-05
s01212,1.9778604837483726e-05
s01213,1.7098003809223883e-05
s0134,0.7024586796760559
s0135,0.7025161385536194
s0136,0.517354428768158
s0137,0.6570417881011963
s0138,0.5877849459648132
s0139,0.6364732384681702
s01310,0.6811285614967346
s01311,0.5581866502761841
s01312,0.5234256982803345
s01313,0.5432972311973572
s0145,1.0698302503442392e-05
s0146,0.00017287777154706419
s0147,8.066363079706207e-06
s0148,5.471442636917345e-05
s0149,0.005113628227263689
s01410,1.669025732553564e-05
s01411,5.444691123557277e-05
s01412,2.904410575865768e-05
s01413,3.245738844270818e-05
s0156,3.8643651350867e-05
s0157,0.00012142932246206328
s0158,6.057153314031893e-06
s0159,0.0011429123114794493
s01510,6.622239652642747e-06
s01511,4.253380211594049e-06
s01512,5.917657290410716e-06
s01513,5.925084678892745e-06
s0167,9.978708476410247e-06
s0168,3.36889352183789e-05
s0169,0.012802951969206333
s01610,3.2010786526370794e-05
s01611,1.3930917702964507e-05
s01612,1.8108768927049823e-05
s01613,2.030882751569152e-05
s0178,4.396706117404392e-06
s0179,0.0033749425783753395
s01710,2.9944110337964958e-06
s01711,1.3535304788092617e-06
s01712,1.119403236771177e-06
s01713,2.12208374250622e-06
s0189,0.01253565028309822
s01810,6.968085926928325e-06
s01811,2.5037157683982514e-05
s01812,3.5919649235438555e-05
s01813,2.078026045637671e-05
s01910,0.006528112571686506
s01911,0.006904863752424717
s01912,0.004531470127403736
s01913,0.00341631006449461
s011011,1.0592381840979215e-05
s011012,2.7321389097778592e-06
s011013,9.51209949562326e-06
s011112,1.8663300579646602e-05
s011113,7.725608156761155e-06
s011213,9.156357918982394e-06
s0234,0.6574434638023376
s0235,0.7529456615447998
s0236,0.6376025676727295
s0237,0.811728298664093
s0238,0.6914170384407043
s0239,0.6800216436386108
s02310,0.7847024202346802
s02311,0.6732274293899536
s02312,0.6496149897575378
s02313,0.6701797246932983
s0245,1.724210051179398e-05
s0246,6.681556260446087e-05
s0247,9.289850822824519e-06
s0248,2.9149337933631614e-05
