coalition,value
1|3|5,0.2052238805970149
1|3|6,0.21641791044776126
1|3|7,0.19029850746268662
1|3|8,0.21641791044776126
1|3|9,0.18656716417910446
1|3|10,0.2126865671641791
1|4|5,0.059701492537313494
1|4|6,0.07462686567164178
1|4|7,0.11940298507462688
1|4|8,0.08208955223880599
1|4|9,0.09328358208955223
1|4|10,0.05597014925373134
1|5|6,0.14179104477611948
1|5|7,0.09328358208955223
1|5|8,0.08208955223880599
1|5|9,0.10447761194029859
1|5|10,0.10820895522388063
1|6|7,0.10074626865671643
1|6|8,0.11567164179104483
1|6|9,0.11194029850746268
1|6|10,0.09701492537313439
1|7|8,0.08582089552238814
1|7|9,0.08955223880597019
1|7|10,0.08582089552238814
1|8|9,0.11194029850746268
1|8|10,0.11567164179104483
1|9|10,0.06343283582089554
2|3|4,0.16044776119402993
2|3|5,0.059701492537313494
2|3|6,0.11940298507462688
2|3|7,0.2201492537313433
2|3|8,0.2052238805970149
2|3|9,0.14925373134328357
2|3|10,0.12686567164179108
2|4|5,0.014925373134328401
2|4|6,0.022388059701492602
2|4|7,0.0671641791044777
2|4|8,0.10447761194029859
2|4|9,0.08955223880597019
2|4|10,0.03358208955223885
2|5|6,-0.018656716417910446
2|5|7,0.014925373134328401
2|5|8,0.08208955223880599
2|5|9,-0.011194029850746245
2|5|10,-0.04477611940298509
2|6|7,0.09701492537313439
2|6|8,0.11567164179104483
2|6|9,0.03731343283582089
2|6|10,-0.011194029850746245
2|7|8,0.10074626865671643
2|7|9,0.09328358208955223
2|7|10,0.07089552238805974
2|8|9,0.07089552238805974
2|8|10,0.052238805970149294
2|9|10,0.018656716417910446
3|4|5,0.16791044776119401
3|4|6,0.19402985074626866
3|4|7,0.16417910447761197
3|4|8,0.19402985074626866
3|4|9,0.18656716417910446
3|4|10,0.11940298507462688
3|5|6,0.19776119402985082
3|5|7,0.17164179104477617
3|5|8,0.16791044776119401
3|5|9,0.2126865671641791
3|5|10,0.2126865671641791
3|6|7,0.20895522388059706
3|6|8,0.2126865671641791
3|6|9,0.19029850746268662
3|6|10,0.19776119402985082
3|7|8,0.23134328358208955
3|7|9,0.17910447761194037
3|7|10,0.17910447761194037
3|8|9,0.17537313432835822
3|8|10,0.19776119402985082
3|9|10,0.18283582089552242
4|5|6,0.03731343283582089
4|5|7,0.08955223880597019
4|5|8,0.07462686567164178
4|5|9,0.09328358208955223
4|5|10,0.026119402985074647
4|6|7,0.0671641791044777
4|6|8,0.0671641791044777
4|6|9,0.07089552238805974
4|6|10,0.011194029850746245
4|7|8,0.11194029850746268
4|7|9,0.11194029850746268
4|7|10,0.07089552238805974
4|8|9,0.08955223880597019
4|8|10,0.0671641791044777
4|9|10,0.06343283582089554
5|6|7,0.08955223880597019
5|6|8,0.06343283582089554
5|6|9,0.11194029850746268
5|6|10,0.08208955223880599
5|7|8,0.10820895522388063
5|7|9,0.07089552238805974
5|7|10,0.07835820895522394
5|8|9,0.052238805970149294
5|8|10,0.07835820895522394
5|9|10,0.08208955223880599
6|7|8,0.11194029850746268
6|7|9,0.08208955223880599
6|7|10,0.08582089552238814
6|8|9,0.07462686567164178
6|8|10,0.09328358208955223
6|9|10,0.07462686567164178
7|8|9,0.10447761194029859
7|8|10,0.13432835820895528
7|9|10,0.059701492537313494
8|9|10,0.07089552238805974
0|1|2|3,0.19029850746268662
0|1|2|4,0.07089552238805974
0|1|2|5,0.059701492537313494
0|1|2|6,0.10074626865671643
0|1|2|7,0.0671641791044777
0|1|2|8,0.10074626865671643
0|1|2|9,0.04104477611940305
0|1|2|10,0.052238805970149294
0|1|3|4,0.21641791044776126
0|1|3|5,0.14179104477611948
0|1|3|6,0.15671641791044777
0|1|3|7,0.18283582089552242
0|1|3|8,0.2126865671641791
0|1|3|9,0.14179104477611948
0|1|3|10,0.17164179104477617
0|1|4|5,0.10447761194029859
0|1|4|6,0.10820895522388063
0|1|4|7,0.09701492537313439
0|1|4|8,0.09328358208955223
0|1|4|9,0.0671641791044777
0|1|4|10,0.08208955223880599
0|1|5|6,0.04477611940298509
0|1|5|7,0.06343283582089554
0|1|5|8,0.059701492537313494
0|1|5|9,0.0
0|1|5|10,0.05597014925373134
0|1|6|7,0.10820895522388063
0|1|6|8,0.10447761194029859
0|1|6|9,0.04850746268656725
0|1|6|10,0.052238805970149294
0|1|7|8,0.11940298507462688
0|1|7|9,0.08955223880597019
0|1|7|10,0.07462686567164178
0|1|8|9,0.08582089552238814
0|1|8|10,0.10074626865671643
0|1|9|10,0.018656716417910446
0|2|3|4,0.17537313432835822
0|2|3|5,0.15671641791044777
0|2|3|6,0.18656716417910446
0|2|3|7,0.18656716417910446
0|2|3|8,0.2126865671641791
0|2|3|9,0.14179104477611948
0|2|3|10,0.16417910447761197
0|2|4|5,0.007462686567164201
0|2|4|6,0.003731343283582156
0|2|4|7,0.10074626865671643
0|2|4|8,0.07089552238805974
0|2|4|9,0.04477611940298509
0|2|4|10,0.007462686567164201
0|2|5|6,0.011194029850746245
0|2|5|7,0.0671641791044777
0|2|5|8,0.08208955223880599
0|2|5|9,0.018656716417910446
0|2|5|10,-0.011194029850746245
0|2|6|7,0.10074626865671643
0|2|6|8,0.07462686567164178
0|2|6|9,0.059701492537313494
0|2|6|10,0.0
0|2|7|8,0.11194029850746268
0|2|7|9,0.07089552238805974
0|2|7|10,0.06343283582089554
0|2|8|9,0.07835820895522394
0|2|8|10,0.07462686567164178
0|2|9|10,0.04104477611940305
0|3|4|5,0.16044776119402993
0|3|4|6,0.16417910447761197
0|3|4|7,0.18656716417910446
0|3|4|8,0.20149253731343286
0|3|4|9,0.15298507462686572
0|3|4|10,0.16044776119402993
0|3|5|6,0.10820895522388063
0|3|5|7,0.19776119402985082
0|3|5|8,0.17910447761194037
0|3|5|9,0.13432835820895528
0|3|5|10,0.17537313432835822
0|3|6|7,0.19029850746268662
0|3|6|8,0.19402985074626866
0|3|6|9,0.12686567164179108
0|3|6|10,0.15671641791044777
0|3|7|8,0.2126865671641791
0|3|7|9,0.19776119402985082
0|3|7|10,0.2052238805970149
0|3|8|9,0.18283582089552242
0|3|8|10,0.16044776119402993
0|3|9|10,0.14179104477611948
0|4|5|6,-0.01492537313432829
0|4|5|7,0.09328358208955223
0|4|5|8,0.07835820895522394
0|4|5|9,0.011194029850746245
0|4|5|10,0.03358208955223885
0|4|6|7,0.09701492537313439
0|4|6|8,0.07462686567164178
0|4|6|9,0.06343283582089554
0|4|6|10,0.014925373134328401
0|4|7|8,0.12313432835820903
0|4|7|9,0.08955223880597019
0|4|7|10,0.08582089552238814
0|4|8|9,0.10447761194029859
0|4|8|10,0.08208955223880599
0|4|9|10,0.07835820895522394
0|5|6|7,0.07835820895522394
0|5|6|8,0.08955223880597019
0|5|6|9,0.04477611940298509
0|5|6|10,0.08208955223880599
0|5|7|8,0.10074626865671643
0|5|7|9,0.059701492537313494
0|5|7|10,0.04477611940298509
0|5|8|9,0.0671641791044777
0|5|8|10,0.07089552238805974
0|5|9|10,0.018656716417910446
0|6|7|8,0.10820895522388063
0|6|7|9,0.08955223880597019
0|6|7|10,0.05597014925373134
0|6|8|9,0.059701492537313494
0|6|8|10,0.07835820895522394
0|6|9|10,0.02985074626865669
0|7|8|9,0.08955223880597019
0|7|8|10,0.11194029850746268
0|7|9|10,0.06343283582089554
0|8|9|10,0.0671641791044777
1|2|3|4,0.20895522388059706
1|2|3|5,0.13432835820895528
1|2|3|6,0.16044776119402993
1|2|3|7,0.23134328358208955
1|2|3|8,0.22388059701492535
1|2|3|9,0.16417910447761197
1|2|3|10,0.15671641791044777
1|2|4|5,0.10447761194029859
1|2|4|6,0.10074626865671643
1|2|4|7,0.13432835820895528
1|2|4|8,0.12686567164179108
1|2|4|9,0.09701492537313439
1|2|4|10,0.08208955223880599
1|2|5|6,0.07089552238805974
1|2|5|7,0.08582089552238814
1|2|5|8,0.08582089552238814
1|2|5|9,0.022388059701492602
1|2|5|10,0.018656716417910446
1|2|6|7,0.09328358208955223
1|2|6|8,0.10820895522388063
1|2|6|9,0.07462686567164178
1|2|6|10,0.059701492537313494
1|2|7|8,0.12313432835820903
1|2|7|9,0.09701492537313439
1|2|7|10,0.07462686567164178
1|2|8|9,0.07089552238805974
1|2|8|10,0.04850746268656725
1|2|9|10,0.04477611940298509
1|3|4|5,0.2126865671641791
1|3|4|6,0.2126865671641791
1|3|4|7,0.21641791044776126
1|3|4|8,0.22388059701492535
1|3|4|9,0.2052238805970149
1|3|4|10,0.16791044776119401
1|3|5|6,0.20895522388059706
1|3|5|7,0.17164179104477617
1|3|5|8,0.20149253731343286
1|3|5|9,0.20895522388059706
1|3|5|10,0.19776119402985082
1|3|6|7,0.19776119402985082
1|3|6|8,0.2052238805970149
1|3|6|9,0.2052238805970149
1|3|6|10,0.20149253731343286
1|3|7|8,0.2201492537313433
1|3|7|9,0.18656716417910446
1|3|7|10,0.19029850746268662
1|3|8|9,0.19402985074626866
1|3|8|10,0.2052238805970149
1|3|9|10,0.19776119402985082
1|4|5|6,0.08208955223880599
1|4|5|7,0.11567164179104483
1|4|5|8,0.08208955223880599
1|4|5|9,0.08208955223880599
1|4|5|10,0.059701492537313494
1|4|6|7,0.11940298507462688
1|4|6|8,0.09328358208955223
1|4|6|9,0.10820895522388063
1|4|6|10,0.07089552238805974
1|4|7|8,0.11567164179104483
1|4|7|9,0.11567164179104483
1|4|7|10,0.08208955223880599
1|4|8|9,0.10074626865671643
1|4|8|10,0.07089552238805974
1|4|9|10,0.09328358208955223
1|5|6|7,0.10820895522388063
1|5|6|8,0.08582089552238814
1|5|6|9,0.13059701492537312
1|5|6|10,0.13432835820895528
1|5|7|8,0.10820895522388063
1|5|7|9,0.09328358208955223
1|5|7|10,0.08208955223880599
1|5|8|9,0.08955223880597019
1|5|8|10,0.10447761194029859
1|5|9|10,0.08582089552238814
1|6|7|8,0.13059701492537312
1|6|7|9,0.09701492537313439
1|6|7|10,0.10447761194029859
1|6|8|9,0.13059701492537312
1|6|8|10,0.11194029850746268
1|6|9|10,0.11567164179104483
1|7|8|9,0.13805970149253732
1|7|8|10,0.12686567164179108
1|7|9|10,0.07089552238805974
1|8|9|10,0.10447761194029859
2|3|4|5,0.18283582089552242
2|3|4|6,0.16791044776119401
2|3|4|7,0.19402985074626866
2|3|4|8,0.22388059701492535
2|3|4|9,0.17910447761194037
2|3|4|10,0.14925373134328357
2|3|5|6,0.11567164179104483
2|3|5|7,0.18656716417910446
2|3|5|8,0.19776119402985082
2|3|5|9,0.11567164179104483
2|3|5|10,0.11567164179104483
2|3|6|7,0.20149253731343286
2|3|6|8,0.19776119402985082
2|3|6|9,0.12686567164179108
2|3|6|10,0.15298507462686572
2|3|7|8,0.2126865671641791
2|3|7|9,0.2276119402985075
2|3|7|10,0.20149253731343286
2|3|8|9,0.19402985074626866
2|3|8|10,0.2052238805970149
2|3|9|10,0.14925373134328357
2|4|5|6,0.018656716417910446
2|4|5|7,0.07089552238805974
2|4|5|8,0.08582089552238814
2|4|5|9,0.052238805970149294
2|4|5|10,0.04104477611940305
2|4|6|7,0.07089552238805974
2|4|6|8,0.10447761194029859
2|4|6|9,0.07089552238805974
2|4|6|10,0.059701492537313494
2|4|7|8,0.10447761194029859
2|4|7|9,0.10447761194029859
2|4|7|10,0.04850746268656725
2|4|8|9,0.09701492537313439
2|4|8|10,0.11194029850746268
2|4|9|10,0.08208955223880599
2|5|6|7,0.03731343283582089
2|5|6|8,0.07462686567164178
2|5|6|9,0.014925373134328401
2|5|6|10,-0.011194029850746245
2|5|7|8,0.14179104477611948
2|5|7|9,0.0671641791044777
2|5|7|10,0.052238805970149294
2|5|8|9,0.0671641791044777
2|5|8|10,0.04104477611940305
2|5|9|10,-0.003731343283582045
2|6|7|8,0.12313432835820903
2|6|7|9,0.11567164179104483
2|6|7|10,0.07462686567164178
2|6|8|9,0.09328358208955223
2|6|8|10,0.10447761194029859
2|6|9|10,0.03358208955223885
2|7|8|9,0.11567164179104483
2|7|8|10,0.13059701492537312
2|7|9|10,0.0671641791044777
2|8|9|10,0.08582089552238814
3|4|5|6,0.20149253731343286
3|4|5|7,0.14925373134328357
3|4|5|8,0.20895522388059706
3|4|5|9,0.19029850746268662
3|4|5|10,0.17910447761194037
3|4|6|7,0.19029850746268662
3|4|6|8,0.18656716417910446
3|4|6|9,0.20149253731343286
3|4|6|10,0.17164179104477617
3|4|7|8,0.2276119402985075
3|4|7|9,0.20149253731343286
3|4|7|10,0.13805970149253732
3|4|8|9,0.17164179104477617
3|4|8|10,0.18656716417910446
3|4|9|10,0.16044776119402993
3|5|6|7,0.19029850746268662
3|5|6|8,0.19776119402985082
3|5|6|9,0.20895522388059706
3|5|6|10,0.18656716417910446
3|5|7|8,0.22388059701492535
