coalition,value
0|2|3|4|6,1163.2857231567073
0|2|3|4|7,1069.349144209339
0|2|3|4|8,1472.275065261971
0|2|3|4|9,839.787151728136
0|2|3|5|6,1202.2000652619713
0|2|3|5|7,1236.3522645100911
0|2|3|5|8,1536.438787066482
0|2|3|5|9,906.4696329311437
0|2|3|6|7,1173.5439186454291
0|2|3|6|8,1454.4172457130985
0|2|3|6|9,1173.2692006003167
0|2|3|7|8,1335.360159246933
0|2|3|7|9,1240.122302104076
0|2|3|8|9,1360.458899848437
0|2|4|5|6,1184.482132931144
0|2|4|5|7,1150.1282231567075
0|2|4|5|8,1283.911625412347
0|2|4|5|9,1021.4452344349029
0|2|4|6|7,1108.6779787958048
0|2|4|6|8,1279.2479975927977
0|2|4|6|9,1250.5549148860305
0|2|4|7|8,1355.9277720288878
0|2|4|7|9,1231.7446893221204
0|2|4|8|9,1380.2326780439253
0|2|5|6|7,1181.874482555204
0|2|5|6|8,1372.0225276679857
0|2|5|6|9,1228.5985051115945
0|2|5|7|8,1319.9517006003166
0|2|5|7|9,1281.6183359386623
0|2|5|8|9,1441.4457983446773
0|2|6|7|8,1300.2900840589632
0|2|6|7|9,1310.4040126303917
0|2|6|8|9,1432.1337682694896
0|2|7|8|9,1491.7297645100912
0|3|4|5|6,672.802471277008
0|3|4|5|7,451.4015502243765
0|3|4|5|8,960.6587682694894
0|3|4|5|9,462.61741488603093
0|3|4|6|7,575.1058171416703
0|3|4|6|8,1022.2078848108426
0|3|4|6|9,627.4851404499404
0|3|4|7|8,929.9812118785121
0|3|4|7|9,684.5596329311438
0|3|4|8|9,908.8270389461813
0|3|5|6|7,344.86365548753474
0|3|5|6|8,1090.2516818033246
0|3|5|6|9,697.9517193973093
0|3|5|7|8,1144.2354975927974
0|3|5|7|9,542.1638998484368
0|3|5|8|9,863.295572780768
0|3|6|7|8,934.0385990965574
0|3|6|7|9,676.7470013521961
0|3|6|8|9,978.3192757882866
0|3|7|8|9,983.9071705251285
0|4|5|6|7,608.9169073672338
0|4|5|6|8,1073.201174284527
0|4|5|6|9,571.6796329311437
0|4|5|7|8,1026.581418645429
0|4|5|7|9,897.2706855627225
0|4|5|8|9,929.0274524800157
0|4|6|7|8,1142.6827156379109
0|4|6|7|9,683.3002720288887
0|4|6|8|9,1055.6791066153537
0|4|7|8|9,979.3209487206173
0|5|6|7|8,1093.7053472168582
0|5|6|7|9,604.5654412018202
0|5|6|8|9,1250.8166818033237
0|5|7|8|9,1053.6452156379105
0|6|7|8|9,1245.7595577431734
1|2|3|4|5,805.838279547685
1|2|3|4|6,1247.033523908587
1|2|3|4|7,1157.1473772920458
1|2|3|4|8,1475.0983735326474
1|2|3|4|9,784.6916818033237
1|2|3|5|6,1258.316719397309
1|2|3|5|7,1304.1205163897903
1|2|3|5|8,1376.8478472168576
1|2|3|5|9,969.2719637582118
1|2|3|6|7,1321.1674336830233
1|2|3|6|8,1404.6967757882865
1|2|3|6|9,1050.0521893221212
1|2|3|7|8,1463.652809622873
1|2|3|7|9,1274.209576540166
1|2|3|8|9,1409.9256103747525
1|2|4|5|6,1179.369877292046
1|2|4|5|7,1141.8671893221208
1|2|4|5|8,1450.164520149189
1|2|4|5|9,936.8397645100913
1|2|4|6|7,999.0838246604667
1|2|4|6|8,1401.4504036078351
1|2|4|6|9,1065.2954036078354
1|2|4|7|8,1451.9159798818537
1|2|4|7|9,1269.5690690213687
1|2|4|8|9,1461.2461366905422
1|2|5|6|7,1101.1966254123467
1|2|5|6|8,1380.159764510091
1|2|5|6|9,1179.019219397309
1|2|5|7|8,1440.8379412018205
1|2|5|7|9,1327.731719397309
1|2|5|8|9,1360.8926592469331
1|2|6|7|8,1436.4901216529483
1|2|6|7|9,1238.8101968409183
1|2|6|8|9,1380.7158171416702
1|2|7|8|9,1496.386867684694
1|3|4|5|6,949.7339938333994
1|3|4|5|7,698.6869637582113
1|3|4|5|8,1071.552114134151
1|3|4|5|9,624.5838810514447
1|3|4|6|7,799.7788058634742
1|3|4|6|8,1252.7865878183616
1|3|4|6|9,720.6948772920459
1|3|4|7|8,1006.6757607506925
1|3|4|7|9,518.2559675176099
1|3|4|8|9,847.7115502243764
1|3|5|6|7,527.4244073672339
1|3|5|6|8,1206.4339374424217
1|3|5|6|9,598.4377156379105
1|3|5|7|8,879.5629787958055
1|3|5|7|9,681.8389186454297
1|3|5|8|9,921.1622081191135
1|3|6|7|8,1026.0363434574592
1|3|6|7|9,707.1224336830232
1|3|6|8|9,1059.515272028888
1|3|7|8|9,821.2157419537002
1|4|5|6|7,536.1824336830232
1|4|5|6|8,998.9438434574599
1|4|5|6|9,493.361963758211
1|4|5|7|8,918.0023772920454
1|4|5|7|9,897.0014938333993
1|4|5|8|9,909.2520765401664
1|4|6|7|8,1065.5801968409178
1|4|6|7|9,470.9378284198651
1|4|6|8|9,1150.4265126303917
1|4|7|8|9,860.8258359386623
1|5|6|7|8,1125.7223772920456
1|5|6|7|9,698.1980915777599
1|5|6|8|9,1048.0481291717456
1|5|7|8|9,1056.6957419536998
1|6|7|8|9,1083.2810051115948
2|3|4|5|6,1220.4490126303917
2|3|4|5|7,1130.0508359386627
2|3|4|5|8,1331.6348960890386
2|3|4|5|9,921.1180915777609
2|3|4|6|7,1258.7153660138501
2|3|4|6|8,1338.3566442093393
2|3|4|6|9,1147.2610051115948
2|3|4|7|8,1401.7809487206173
2|3|4|7|9,1179.1834299236252
2|3|4|8|9,1404.9018885702417
2|3|5|6|7,1314.7394261642262
2|3|5|6|8,1395.3474336830232
2|3|5|6|9,1144.2931667657303
2|3|5|7|8,1472.8403660138501
2|3|5|7|9,1306.2387682694898
2|3|5|8|9,1505.8510990965572
2|3|6|7|8,1421.2886742845274
2|3|6|7|9,1311.022396089039
2|3|6|8|9,1361.8117006003163
2|3|7|8|9,1410.196493833399
2|4|5|6|7,1222.8640126303917
2|4|5|6|8,1362.757377292046
2|4|5|6|9,1247.9414562394145
2|4|5|7|8,1432.8567381943017
2|4|5|7|9,1264.0431479687377
2|4|5|8|9,1378.040497592798
2|4|6|7|8,1319.5933923296398
2|4|6|7|9,1409.2940126303922
2|4|6|8|9,1367.2145201491887
2|4|7|8|9,1521.5361554875346
2|5|6|7|8,1434.6569825552037
2|5|6|7|9,1404.6804224048278
2|5|6|8|9,1498.763636690542
2|5|7|8|9,1541.1807419537001
2|6|7|8|9,1464.4031103747527
3|4|5|6|7,674.0806103747527
3|4|5|6|8,974.1984863146022
3|4|5|6|9,704.1533735326475
3|4|5|7|8,929.8558547356547
3|4|5|7|9,533.28809157776
3|4|5|8|9,942.960215637911
3|4|6|7|8,957.7449336830236
3|4|6|7|9,591.3972833070834
3|4|6|8|9,947.8976592469335
3|4|7|8|9,710.3717569912942
3|5|6|7|8,978.0053848108428
3|5|6|7|9,573.228599096557
3|5|6|8|9,1002.5864750364067
3|5|7|8|9,1004.6935802995649
3|6|7|8|9,1006.1514750364067
4|5|6|7|8,879.2397645100909
4|5|6|7|9,919.4121705251287
4|5|6|8|9,978.122621652948
4|5|7|8|9,844.4304787958054
4|6|7|8|9,1018.61066676573
5|6|7|8|9,975.3800652619707
0|1|2|3|4|5,861.5518133822716
0|1|2|3|4|6,1300.938599096557
0|1|2|3|4|7,1247.0803848108426
0|1|2|3|4|8,1573.2343133822715
0|1|2|3|4|9,872.9796705251292
0|1|2|3|5|6,1323.1172457130983
0|1|2|3|5|7,1318.4613810514443
0|1|2|3|5|8,1563.1154412018204
0|1|2|3|5|9,952.007076540166
0|1|2|3|6|7,1275.7222269161066
0|1|2|3|6|8,1494.2741630063315
0|1|2|3|6|9,1256.9323396980612
0|1|2|3|7|8,1480.4058547356549
0|1|2|3|7|9,1255.0816254123465
0|1|2|3|8|9,1520.5582231567073
0|1|2|4|5|6,1330.7995389461812
0|1|2|4|5|7,1285.1606103747527
0|1|2|4|5|8,1329.0999900740007
0|1|2|4|5|9,974.3512306755042
0|1|2|4|6|7,1182.6273209010687
0|1|2|4|6|8,1401.3311742845272
0|1|2|4|6|9,1234.5738246604665
0|1|2|4|7|8,1455.1737682694895
0|1|2|4|7|9,1307.3370013521962
0|1|2|4|8|9,1475.410159246933
0|1|2|5|6|7,1225.559031427384
0|1|2|5|6|8,1437.547095337159
0|1|2|5|6|9,1298.3155539837753
0|1|2|5|7|8,1475.556211878512
0|1|2|5|7|9,1352.358505111595
0|1|2|5|8|9,1541.9257231567074
0|1|2|6|7|8,1384.819200600317
0|1|2|6|7|9,1370.5762306755048
0|1|2|6|8|9,1487.533279547685
0|1|2|7|8|9,1532.5169261642266
0|1|3|4|5|6,826.1263058634745
0|1|3|4|5|7,787.3873021040763
0|1|3|4|5|8,1050.668899848437
0|1|3|4|5|9,639.0565690213689
0|1|3|4|6|7,843.0909487206172
0|1|3|4|6|8,1259.2296141341517
0|1|3|4|6|9,748.221794585279
0|1|3|4|7|8,1095.327208119114
0|1|3|4|7|9,726.4555163897903
0|1|3|4|8|9,1076.846681803324
0|1|3|5|6|7,562.6192193973088
0|1|3|5|6|8,1236.3656479687374
0|1|3|5|6|9,731.5451216529482
0|1|3|5|7|8,1092.9373396980614
0|1|3|5|7|9,688.0098584950533
0|1|3|5|8|9,975.3498772920457
0|1|3|6|7|8,1031.2978848108432
0|1|3|6|7|9,630.5400840589632
0|1|3|6|8|9,1113.1099900740005
0|1|3|7|8|9,1102.5539938333995
0|1|4|5|6|7,542.587283307083
0|1|4|5|6|8,1197.0024336830234
0|1|4|5|6|9,580.0996517281369
0|1|4|5|7|8,1133.1726780439253
0|1|4|5|7|9,1059.1490878183613
0|1|4|5|8|9,1056.7501404499408
0|1|4|6|7|8,1207.6903284198652
0|1|4|6|7|9,564.4404787958047
0|1|4|6|8|9,1217.974294585279
0|1|4|7|8|9,1132.3710239085872
0|1|5|6|7|8,1140.4222081191133
0|1|5|6|7|9,658.0545389461809
0|1|5|6|8|9,1252.4088058634748
0|1|5|7|8|9,1231.2424900740007
0|1|6|7|8|9,1158.37339232964
0|2|3|4|5|6,1246.8862118785123
0|2|3|4|5|7,1223.7928472168583
0|2|3|4|5|8,1398.791136690542
0|2|3|4|5|9,858.9967757882869
0|2|3|4|6|7,1208.995178043926
0|2|3|4|6|8,1435.621437442422
0|2|3|4|6|9,1284.769689322121
0|2|3|4|7|8,1414.527189322121
0|2|3|4|7|9,1178.3791442093393
0|2|3|4|8|9,1471.7379036078355
0|2|3|5|6|7,1327.7138622544517
0|2|3|5|6|8,1424.0780727807676
0|2|3|5|6|9,1169.5138998484367
0|2|3|5|7|8,1536.7711366905423
0|2|3|5|7|9,1343.1716254123469
0|2|3|5|8|9,1455.6606667657302
0|2|3|6|7|8,1516.381287066482
0|2|3|6|7|9,1270.3957043597152
0|2|3|6|8|9,1442.1001028559558
0|2|3|7|8|9,1449.7122457130986
0|2|4|5|6|7,1391.0591442093391
0|2|4|5|6|8,1333.008636690542
0|2|4|5|6|9,1310.664745713099
0|2|4|5|7|8,1308.6300652619707
0|2|4|5|7|9,1273.5964750364064
0|2|4|5|8|9,1424.7758359386623
0|2|4|6|7|8,1331.2755351867831
0|2|4|6|7|9,1272.725272028888
0|2|4|6|8|9,1441.149952480016
0|2|4|7|8|9,1489.4786178935494
0|2|5|6|7|8,1349.850685562723
0|2|5|6|7|9,1327.0321329311437
0|2|5|6|8|9,1481.7398584950533
0|2|5|7|8|9,1541.1620577431738
0|2|6|7|8|9,1447.2102532318959
0|3|4|5|6|7,632.8455163897906
0|3|4|5|6|8,1122.3398960890386
0|3|4|5|6|9,738.9678660138507
0|3|4|5|7|8,1076.6330915777598
0|3|4|5|7|9,624.8815126303916
0|3|4|5|8|9,859.3053284198654
0|3|4|6|7|8,977.0460802995649
0|3|4|6|7|9,669.653373532647
0|3|4|6|8|9,1017.6331479687378
0|3|4|7|8|9,956.8499900740007
0|3|5|6|7|8,1028.22861789355
0|3|5|6|7|9,567.8321329311439
0|3|5|6|8|9,1006.0727156379107
0|3|5|7|8|9,1003.5254787958052
0|3|6|7|8|9,1119.9722645100915
0|4|5|6|7|8,1069.0085615025719
0|4|5|6|7|9,830.3596893221215
0|4|5|6|8|9,1047.5467006003164
0|4|5|7|8|9,849.7448772920461
0|4|6|7|8|9,1110.8133547356556
0|5|6|7|8|9,1245.5030163897904
1|2|3|4|5|6,1413.0984111266323
1|2|3|4|5|7,1274.1924900740005
1|2|3|4|5|8,1414.8057983446774
1|2|3|4|5|9,959.7286178935501
1|2|3|4|6|7,1330.449726916106
1|2|3|4|6|8,1346.0952532318954
1|2|3|4|6|9,1169.820084058963
1|2|3|4|7|8,1510.6848960890384
1|2|3|4|7|9,1249.911381051444
1|2|3|4|8|9,1510.041587818362
1|2|3|5|6|7,1380.1375652619706
1|2|3|5|6|8,1366.9410239085876
1|2|3|5|6|9,1266.5406103747528
1|2|3|5|7|8,1493.467508870993
1|2|3|5|7|9,1393.0377720288877
1|2|3|5|8|9,1424.8395577431736
1|2|3|6|7|8,1536.48589232964
1|2|3|6|7|9,1308.913185562723
1|2|3|6|8|9,1450.6708171416699
1|2|3|7|8|9,1414.468749472497
1|2|4|5|6|7,1203.1761554875347
1|2|4|5|6|8,1442.2089938333995
1|2|4|5|6|9,1241.541305863474
1|2|4|5|7|8,1445.168429923625
1|2|4|5|7|9,1310.310854735655
1|2|4|5|8|9,1464.3166630063317
1|2|4|6|7|8,1366.541907367234
1|2|4|6|7|9,1148.7379224048282
1|2|4|6|8|9,1390.7502908258805
1|2|4|7|8|9,1561.9322833070835
1|2|5|6|7|8,1439.6727156379104
1|2|5|6|7|9,1331.471944961219
1|2|5|6|8|9,1534.7995013521966
1|2|5|7|8|9,1553.0339374424216
1|2|6|7|8|9,1493.6645577431739
1|3|4|5|6|7,899.2042193973093
1|3|4|5|6|8,1282.788185562723
1|3|4|5|6|9,882.7519449612187
1|3|4|5|7|8,972.4730539837747
1|3|4|5|7|9,817.8847081191138
1|3|4|5|8|9,1053.2471141341512
1|3|4|6|7|8,1191.5375840589631
1|3|4|6|7|9,662.7995577431734
1|3|4|6|8|9,1154.9932795476848
1|3|4|7|8|9,987.293185562723
1|3|5|6|7|8,1133.2106479687372
