coalition,value
0|2|7,-0.012181390111577484
0|2|8,-0.06551335858327367
0|2|9,-0.04708772648172799
0|2|10,-0.013102671716654801
0|2|11,-0.046268809499437014
0|2|12,-0.03981983826389601
0|2|13,-0.06193059678575086
0|3|4,0.02497696795987303
0|3|5,0.05210359299825973
0|3|6,0.013000307093868346
0|3|7,0.05548162555020986
0|3|8,0.01975637219776838
0|3|9,0.03480397174736405
0|3|10,0.057938376497082555
0|3|11,0.036441805711945885
0|3|12,0.018425632101545686
0|3|13,0.023646227863650338
0|4|5,0.050977582147609724
0|4|6,0.013614494830586521
0|4|7,0.05660763640085986
0|4|8,0.019654007574982035
0|4|9,0.03459924250179136
0|4|10,0.05978093970723719
0|4|11,0.03552052410686868
0|4|12,0.01975637219776838
0|4|13,0.022929675504145708
0|5|6,0.051489405261541554
0|5|7,0.008598628314054668
0|5|8,0.01607124577745922
0|5|9,0.008189169822909181
0|5|10,0.05210359299825973
0|5|11,0.03040229296755037
0|5|12,0.017401985873682024
0|5|13,0.01627597502303202
0|6|7,0.055686354795782544
0|6|8,0.01187429624321834
0|6|9,0.035929982598014054
0|6|10,0.048827925069096056
0|6|11,0.025591155696591206
0|6|12,0.012795577848295547
0|6|13,0.010953014638141023
0|7|8,0.011157743883713711
0|7|9,0.01085065001535468
0|7|10,0.050977582147609724
0|7|11,0.029685740608045852
0|7|12,0.019142184461050205
0|7|13,0.015866516531886532
0|8|9,-0.0016378339645818363
0|8|10,0.048520831200737025
0|8|11,0.018220902855972887
0|8|12,-0.004299314157027334
0|8|13,-0.0027638448152318418
0|9|10,0.04933974818302789
0|9|11,0.019142184461050205
0|9|12,0.00542532500767734
0|9|13,-0.0033780325519501275
0|10|11,0.0700174019858737
0|10|12,0.03705599344866406
0|10|13,0.04544989251714604
0|11|12,0.015866516531886532
0|11|13,0.01607124577745922
0|12|13,-0.004504043402600133
1|2|3,-0.05015866516531886
1|2|4,-0.050261029788105316
1|2|5,-0.02620534343330949
1|2|6,-0.057426553383150836
1|2|7,-0.024772238714300343
1|2|8,-0.07943494728221934
1|2|9,-0.07421435152011469
1|2|10,-0.030504657590336826
1|2|11,-0.0582454703654417
1|2|12,-0.06725355717064185
1|2|13,-0.08148223973794655
1|3|4,0.02047292455727301
1|3|5,0.060906950557887196
1|3|6,0.023134404749718507
1|3|7,0.06008803357559622
1|3|8,0.016480704268604707
1|3|9,0.029583375985259508
1|3|10,0.058654928856587074
1|3|11,0.035213430238509535
1|3|12,0.025386426451018518
1|3|13,0.015764151909100188
1|4|5,0.061111679803459884
1|4|6,0.02323676937250485
1|4|7,0.06029276282116902
1|4|8,0.01658306889139105
1|4|9,0.029583375985259508
1|4|10,0.05896202272494622
1|4|11,0.03480397174736405
1|4|12,0.025591155696591206
